"Origin_Name","Destination_Name","TotalTransported"
"Lithgow - Mudgee","Upper Hunter",21.00
"Lithgow - Mudgee","Wagga Wagga",12.00
"Lithgow - Mudgee","Warringah",34.00
"Lithgow - Mudgee","Wollondilly",21.00
"Lithgow - Mudgee","Wollongong",7.00
"Lithgow - Mudgee","Wyong",9.00
"Liverpool","Albury",1.00
"Liverpool","Auburn",113.00
"Liverpool","Bankstown",98.00
"Liverpool","Bankstown",19.00
"Liverpool","Bathurst",2.00
"Liverpool","Baulkham Hills",40.00
"Liverpool","Blacktown",79.00
"Liverpool","Blacktown - North",12.00
"Liverpool","Blue Mountains",6.00
"Liverpool","Botany",218.00
"Liverpool","Botany",33.00
"Liverpool","Bringelly - Green Valley",143.00
"Liverpool","Broken Hill and Far West",1.00
"Liverpool","Camden",86.00
"Liverpool","Campbelltown (NSW)",231.00
"Liverpool","Canada Bay",26.00
"Liverpool","Canterbury",85.00
"Liverpool","Carlingford",30.00
"Liverpool","Chatswood - Lane Cove",33.00
"Liverpool","Cronulla - Miranda - Caringbah",31.00
"Liverpool","Dapto - Port Kembla",94.00
"Liverpool","Dural - Wisemans Ferry",7.00
"Liverpool","Eastern Suburbs - North",21.00
"Liverpool","Eastern Suburbs - South",19.00
"Liverpool","Fairfield",386.00
"Liverpool","Gosford",7.00
"Liverpool","Griffith - Murrumbidgee (West)",1.00
"Liverpool","Hawkesbury",1.00
"Liverpool","Hornsby",13.00
"Liverpool","Hurstville",67.00
"Liverpool","Kogarah - Rockdale",58.00
"Liverpool","Ku-ring-gai",8.00
"Liverpool","Lake Macquarie - West",1.00
"Liverpool","Leichhardt",12.00
"Liverpool","Liverpool",894.00
"Liverpool","Lower Murray",1.00
"Liverpool","Manly",2.00
"Liverpool","Marrickville - Sydenham - Petersham",34.00
"Liverpool","Merrylands - Guildford",215.00
"Liverpool","Mount Druitt",77.00
"Liverpool","Newcastle",17.00
"Liverpool","North Sydney - Mosman",2.00
"Liverpool","Parramatta",22.00
"Liverpool","Pennant Hills - Epping",7.00
"Liverpool","Penrith",57.00
"Liverpool","Pittwater",7.00
"Liverpool","Port Macquarie",3.00
"Liverpool","Richmond - Windsor",6.00
"Liverpool","Rouse Hill - McGraths Hill",6.00
"Liverpool","Ryde - Hunters Hill",62.00
"Liverpool","Shoalhaven",1.00
"Liverpool","Snowy Mountains",1.00
"Liverpool","St Marys",24.00
"Liverpool","Strathfield - Burwood - Ashfield",108.00
"Liverpool","Strathfield - Burwood - Ashfield",6.00
"Liverpool","Sutherland - Menai - Heathcote",43.00
"Liverpool","Sydney Inner City",38.00
"Liverpool","Upper Hunter",76.00
"Liverpool","Wagga Wagga",1.00
"Liverpool","Warringah",28.00
"Liverpool","Wollondilly",8.00
"Liverpool","Wollongong",14.00
"Liverpool","Wyong",5.00
"Lower Hunter","Armidale",1.00
"Lower Hunter","Auburn",54.00
"Lower Hunter","Bankstown",42.00
"Lower Hunter","Baulkham Hills",7.00
"Lower Hunter","Blacktown",69.00
"Lower Hunter","Blacktown - North",28.00
"Lower Hunter","Blue Mountains",2.00
"Lower Hunter","Botany",1386.00
"Lower Hunter","Botany",73.00
"Lower Hunter","Bringelly - Green Valley",5.00
"Lower Hunter","Camden",44.00
"Lower Hunter","Campbelltown (NSW)",19.00
"Lower Hunter","Canada Bay",9.00
"Lower Hunter","Canterbury",8.00
"Lower Hunter","Carlingford",2.00
"Lower Hunter","Chatswood - Lane Cove",29.00
"Lower Hunter","Cronulla - Miranda - Caringbah",25.00
"Lower Hunter","Dapto - Port Kembla",340.00
"Lower Hunter","Dapto - Port Kembla",16.00
"Lower Hunter","Dural - Wisemans Ferry",3.00
"Lower Hunter","Eastern Suburbs - North",6.00
"Lower Hunter","Eastern Suburbs - South",7.00
"Lower Hunter","Fairfield",11.00
"Lower Hunter","Gosford",19.00
"Lower Hunter","Hornsby",5.00
"Lower Hunter","Hurstville",10.00
"Lower Hunter","Kempsey - Nambucca",3.00
"Lower Hunter","Kiama - Shellharbour",1.00
"Lower Hunter","Kogarah - Rockdale",19.00
"Lower Hunter","Ku-ring-gai",11.00
"Lower Hunter","Lake Macquarie - East",166.00
"Lower Hunter","Lake Macquarie - West",88.00
"Lower Hunter","Leichhardt",3.00
"Lower Hunter","Lithgow - Mudgee",3.00
"Lower Hunter","Lower Hunter",1375.00
"Lower Hunter","Maitland",200.00
"Lower Hunter","Manly",2.00
"Lower Hunter","Marrickville - Sydenham - Petersham",19.00
"Lower Hunter","Merrylands - Guildford",37.00
"Lower Hunter","Mount Druitt",54.00
"Lower Hunter","Newcastle",550.00
"Lower Hunter","Newcastle",66757.00
"Lower Hunter","North Sydney - Mosman",4.00
"Lower Hunter","Parramatta",65.00
"Lower Hunter","Penrith",34.00
"Lower Hunter","Pittwater",5.00
"Lower Hunter","Port Stephens",23.00
"Lower Hunter","Richmond - Windsor",26.00
"Lower Hunter","Richmond Valley - Hinterland",1.00
"Lower Hunter","Rouse Hill - McGraths Hill",3.00
"Lower Hunter","Ryde - Hunters Hill",3.00
"Lower Hunter","Southern Highlands",3.00
"Lower Hunter","St Marys",8.00
"Lower Hunter","Strathfield - Burwood - Ashfield",30.00
"Lower Hunter","Sutherland - Menai - Heathcote",2.00
"Lower Hunter","Sydney Inner City",101.00
"Lower Hunter","Tamworth - Gunnedah",3.00
"Lower Hunter","Taree - Gloucester",2.00
"Lower Hunter","Upper Hunter",16.00
"Lower Hunter","Warringah",63.00
"Lower Hunter","Wollondilly",42.00
"Lower Hunter","Wollongong",1.00
"Lower Hunter","Wyong",13.00
"Lower Murray","Blacktown",3.00
"Lower Murray","Bourke - Cobar - Coonamble",38.00
"Lower Murray","Broken Hill and Far West",780.00
"Lower Murray","Camden",2.00
"Lower Murray","Griffith - Murrumbidgee (West)",30.00
"Lower Murray","Liverpool",3.00
"Lower Murray","Lower Murray",48.00
"Lower Murray","Merrylands - Guildford",1.00
"Lower Murray","Mount Druitt",7.00
"Lower Murray","St Marys",10.00
"Lower Murray","Tamworth - Gunnedah",1.00
"Lower Murray","Upper Murray exc. Albury",159.00
"Lower Murray","Wagga Wagga",48.00
"Lower Murray","Wyong",1.00
"Maitland","Auburn",1.00
"Maitland","Botany",33.00
"Maitland","Botany",16.00
"Maitland","Dapto - Port Kembla",8.00
"Maitland","Lake Macquarie - East",286.00
"Maitland","Lake Macquarie - West",160.00
"Maitland","Lower Hunter",55.00
"Maitland","Maitland",70.00
"Maitland","Newcastle",651.00
"Maitland","Newcastle",1060.00
"Maitland","Port Stephens",11.00
"Maitland","Ryde - Hunters Hill",1.00
"Maitland","Strathfield - Burwood - Ashfield",1.00
"Maitland","Sydney Inner City",1.00
"Maitland","Tamworth - Gunnedah",1.00
"Maitland","Taree - Gloucester",4.00
"Maitland","Upper Hunter",222.00
"Manly","Botany",3.00
"Manly","Botany",2.00
"Manly","Carlingford",10.00
"Manly","Chatswood - Lane Cove",3.00
"Manly","Dapto - Port Kembla",1.00
"Manly","Manly",13.00
"Manly","North Sydney - Mosman",1.00
"Manly","Ryde - Hunters Hill",2.00
"Manly","Sydney Inner City",2.00
"Manly","Upper Hunter",1.00
"Manly","Warringah",79.00
"Marrickville - Sydenham - Petersham","Auburn",44.00
"Marrickville - Sydenham - Petersham","Bankstown",64.00
"Marrickville - Sydenham - Petersham","Baulkham Hills",38.00
"Marrickville - Sydenham - Petersham","Blacktown",6.00
"Marrickville - Sydenham - Petersham","Blue Mountains",1.00
"Marrickville - Sydenham - Petersham","Botany",237.00
"Marrickville - Sydenham - Petersham","Botany",33.00
"Marrickville - Sydenham - Petersham","Bringelly - Green Valley",27.00
"Marrickville - Sydenham - Petersham","Camden",1.00
"Marrickville - Sydenham - Petersham","Campbelltown (NSW)",14.00
"Marrickville - Sydenham - Petersham","Canada Bay",37.00
"Marrickville - Sydenham - Petersham","Canterbury",40.00
"Marrickville - Sydenham - Petersham","Carlingford",32.00
"Marrickville - Sydenham - Petersham","Chatswood - Lane Cove",126.00
"Marrickville - Sydenham - Petersham","Cronulla - Miranda - Caringbah",30.00
"Marrickville - Sydenham - Petersham","Dapto - Port Kembla",39.00
"Marrickville - Sydenham - Petersham","Eastern Suburbs - North",34.00
"Marrickville - Sydenham - Petersham","Eastern Suburbs - South",32.00
"Marrickville - Sydenham - Petersham","Fairfield",91.00
"Marrickville - Sydenham - Petersham","Gosford",1.00
"Marrickville - Sydenham - Petersham","Hornsby",79.00
"Marrickville - Sydenham - Petersham","Hurstville",26.00
"Marrickville - Sydenham - Petersham","Kogarah - Rockdale",49.00
"Marrickville - Sydenham - Petersham","Ku-ring-gai",12.00
"Marrickville - Sydenham - Petersham","Leichhardt",55.00
"Marrickville - Sydenham - Petersham","Liverpool",202.00
"Marrickville - Sydenham - Petersham","Manly",8.00
"Marrickville - Sydenham - Petersham","Marrickville - Sydenham - Petersham",307.00
"Marrickville - Sydenham - Petersham","Merrylands - Guildford",98.00
"Marrickville - Sydenham - Petersham","Mount Druitt",4.00
"Marrickville - Sydenham - Petersham","Newcastle",10.00
"Marrickville - Sydenham - Petersham","North Sydney - Mosman",39.00
"Marrickville - Sydenham - Petersham","Parramatta",48.00
"Marrickville - Sydenham - Petersham","Pennant Hills - Epping",22.00
"Marrickville - Sydenham - Petersham","Penrith",2.00
"Marrickville - Sydenham - Petersham","Pittwater",2.00
"Marrickville - Sydenham - Petersham","Rouse Hill - McGraths Hill",1.00
"Marrickville - Sydenham - Petersham","Ryde - Hunters Hill",157.00
"Marrickville - Sydenham - Petersham","Southern Highlands",3.00
"Marrickville - Sydenham - Petersham","Strathfield - Burwood - Ashfield",110.00
"Marrickville - Sydenham - Petersham","Sutherland - Menai - Heathcote",48.00
"Marrickville - Sydenham - Petersham","Sydney Inner City",130.00
"Marrickville - Sydenham - Petersham","Upper Hunter",21.00
"Marrickville - Sydenham - Petersham","Warringah",10.00
"Marrickville - Sydenham - Petersham","Wollongong",3.00
"Marrickville - Sydenham - Petersham","Wyong",1.00
"Merrylands - Guildford","Auburn",578.00
"Merrylands - Guildford","Bankstown",354.00
"Merrylands - Guildford","Bankstown",25.00
"Merrylands - Guildford","Baulkham Hills",114.00
"Merrylands - Guildford","Blacktown",129.00
"Merrylands - Guildford","Blacktown - North",38.00
"Merrylands - Guildford","Blue Mountains",4.00
"Merrylands - Guildford","Botany",846.00
"Merrylands - Guildford","Botany",165.00
"Merrylands - Guildford","Botany",240.00
"Merrylands - Guildford","Bringelly - Green Valley",50.00
"Merrylands - Guildford","Camden",11.00
"Merrylands - Guildford","Campbelltown (NSW)",78.00
"Merrylands - Guildford","Canada Bay",55.00
"Merrylands - Guildford","Canterbury",51.00
"Merrylands - Guildford","Carlingford",94.00
"Merrylands - Guildford","Chatswood - Lane Cove",33.00
"Merrylands - Guildford","Cronulla - Miranda - Caringbah",20.00
"Merrylands - Guildford","Dapto - Port Kembla",78.00
"Merrylands - Guildford","Dural - Wisemans Ferry",5.00
"Merrylands - Guildford","Eastern Suburbs - North",26.00
"Merrylands - Guildford","Eastern Suburbs - South",12.00
"Merrylands - Guildford","Fairfield",428.00
"Merrylands - Guildford","Gosford",14.00
"Merrylands - Guildford","Hawkesbury",1.00
"Merrylands - Guildford","Hornsby",26.00
"Merrylands - Guildford","Hurstville",44.00
"Merrylands - Guildford","Kiama - Shellharbour",2.00
"Merrylands - Guildford","Kogarah - Rockdale",24.00
"Merrylands - Guildford","Ku-ring-gai",18.00
"Merrylands - Guildford","Lake Macquarie - East",3.00
"Merrylands - Guildford","Lake Macquarie - West",2.00
"Merrylands - Guildford","Leichhardt",20.00
"Merrylands - Guildford","Liverpool",139.00
"Merrylands - Guildford","Lower Hunter",10.00
"Merrylands - Guildford","Maitland",2.00
"Merrylands - Guildford","Manly",2.00
"Merrylands - Guildford","Marrickville - Sydenham - Petersham",21.00
"Merrylands - Guildford","Merrylands - Guildford",1503.00
"Merrylands - Guildford","Mount Druitt",776.00
"Merrylands - Guildford","Newcastle",22.00
"Merrylands - Guildford","North Sydney - Mosman",18.00
"Merrylands - Guildford","Parramatta",91.00
"Merrylands - Guildford","Pennant Hills - Epping",11.00
"Merrylands - Guildford","Penrith",83.00
"Merrylands - Guildford","Pittwater",8.00
"Merrylands - Guildford","Port Stephens",1.00
"Merrylands - Guildford","Richmond - Windsor",6.00
"Merrylands - Guildford","Rouse Hill - McGraths Hill",11.00
"Merrylands - Guildford","Ryde - Hunters Hill",71.00
"Merrylands - Guildford","Shoalhaven",1.00
"Merrylands - Guildford","Southern Highlands",2.00
"Merrylands - Guildford","St Marys",30.00
"Merrylands - Guildford","Strathfield - Burwood - Ashfield",175.00
"Merrylands - Guildford","Strathfield - Burwood - Ashfield",8.00
"Merrylands - Guildford","Sutherland - Menai - Heathcote",19.00
"Merrylands - Guildford","Sydney Inner City",45.00
"Merrylands - Guildford","Upper Hunter",130.00
"Merrylands - Guildford","Warringah",12.00
"Merrylands - Guildford","Wollondilly",7.00
"Merrylands - Guildford","Wollongong",13.00
"Merrylands - Guildford","Wyong",11.00
"Moree - Narrabri","Armidale",1.00
"Moree - Narrabri","Blacktown",5.00
"Moree - Narrabri","Botany",279.00
"Moree - Narrabri","Bourke - Cobar - Coonamble",25.00
"Moree - Narrabri","Camden",3.00
"Moree - Narrabri","Dubbo",23.00
"Moree - Narrabri","Gosford",59.00
"Moree - Narrabri","Goulburn - Yass",1.00
"Moree - Narrabri","Great Lakes",35.00
"Moree - Narrabri","Inverell - Tenterfield",64.00
"Moree - Narrabri","Kempsey - Nambucca",1.00
"Moree - Narrabri","Liverpool",5.00
"Moree - Narrabri","Merrylands - Guildford",2.00
"Moree - Narrabri","Moree - Narrabri",101.00
"Moree - Narrabri","Moree - Narrabri",302.00
"Moree - Narrabri","Moree - Narrabri",1387.00
"Moree - Narrabri","Mount Druitt",12.00
"Moree - Narrabri","Newcastle",13372.00
"Moree - Narrabri","Richmond Valley - Hinterland",53.00
"Moree - Narrabri","St Marys",2.00
"Moree - Narrabri","Tamworth - Gunnedah",390.00
"Moree - Narrabri","Tamworth - Gunnedah",157.00
"Moree - Narrabri","Tweed Valley",12.00
"Moree - Narrabri","Upper Hunter",3.00
"Moree - Narrabri","Wyong",2.00
"Mount Druitt","Albury",6.00
"Mount Druitt","Armidale",4.00
"Mount Druitt","Auburn",121.00
"Mount Druitt","Bankstown",157.00
"Mount Druitt","Bankstown",13.00
"Mount Druitt","Bathurst",5.00
"Mount Druitt","Baulkham Hills",151.00
"Mount Druitt","Blacktown",296.00
"Mount Druitt","Blacktown - North",49.00
"Mount Druitt","Blue Mountains",19.00
"Mount Druitt","Botany",84.00
"Mount Druitt","Botany",41.00
"Mount Druitt","Bourke - Cobar - Coonamble",4.00
"Mount Druitt","Bringelly - Green Valley",88.00
"Mount Druitt","Broken Hill and Far West",5.00
"Mount Druitt","Camden",31.00
"Mount Druitt","Campbelltown (NSW)",82.00
"Mount Druitt","Canada Bay",19.00
"Mount Druitt","Canterbury",16.00
"Mount Druitt","Carlingford",50.00
"Mount Druitt","Chatswood - Lane Cove",33.00
"Mount Druitt","Clarence Valley",10.00
"Mount Druitt","Coffs Harbour",6.00
"Mount Druitt","Cronulla - Miranda - Caringbah",18.00
"Mount Druitt","Dapto - Port Kembla",89.00
"Mount Druitt","Dubbo",5.00
"Mount Druitt","Dural - Wisemans Ferry",13.00
"Mount Druitt","Eastern Suburbs - North",17.00
"Mount Druitt","Eastern Suburbs - South",12.00
"Mount Druitt","Fairfield",235.00
"Mount Druitt","Gosford",25.00
"Mount Druitt","Goulburn - Yass",13.00
"Mount Druitt","Great Lakes",1.00
"Mount Druitt","Griffith - Murrumbidgee (West)",4.00
"Mount Druitt","Hawkesbury",13.00
"Mount Druitt","Hornsby",196.00
"Mount Druitt","Hurstville",10.00
"Mount Druitt","Illawarra Catchment Reserve",3.00
"Mount Druitt","Inverell - Tenterfield",2.00
"Mount Druitt","Kempsey - Nambucca",4.00
"Mount Druitt","Kiama - Shellharbour",7.00
"Mount Druitt","Kogarah - Rockdale",15.00
"Mount Druitt","Ku-ring-gai",13.00
"Mount Druitt","Lachlan Valley",3.00
"Mount Druitt","Lake Macquarie - East",17.00
"Mount Druitt","Lake Macquarie - West",6.00
"Mount Druitt","Leichhardt",15.00
"Mount Druitt","Lithgow - Mudgee",2.00
"Mount Druitt","Liverpool",190.00
"Mount Druitt","Lord Howe Island",4.00
"Mount Druitt","Lower Hunter",13.00
"Mount Druitt","Lower Murray",1.00
"Mount Druitt","Maitland",9.00
"Mount Druitt","Manly",2.00
"Mount Druitt","Marrickville - Sydenham - Petersham",15.00
"Mount Druitt","Merrylands - Guildford",148.00
"Mount Druitt","Moree - Narrabri",5.00
"Mount Druitt","Mount Druitt",694.00
"Mount Druitt","Newcastle",40.00
"Mount Druitt","North Sydney - Mosman",2.00
"Mount Druitt","Orange",4.00
"Mount Druitt","Parramatta",39.00
"Mount Druitt","Pennant Hills - Epping",31.00
"Mount Druitt","Penrith",122.00
"Mount Druitt","Pittwater",5.00
"Mount Druitt","Port Macquarie",7.00
"Mount Druitt","Queanbeyan",3.00
"Mount Druitt","Richmond - Windsor",43.00
"Mount Druitt","Richmond Valley - Coastal",9.00
"Mount Druitt","Richmond Valley - Hinterland",5.00
"Mount Druitt","Rouse Hill - McGraths Hill",14.00
"Mount Druitt","Ryde - Hunters Hill",86.00
"Mount Druitt","Shoalhaven",8.00
"Mount Druitt","Snowy Mountains",2.00
"Mount Druitt","South Coast",7.00
"Mount Druitt","Southern Highlands",15.00
"Mount Druitt","St Marys",75.00
"Mount Druitt","Strathfield - Burwood - Ashfield",90.00
"Mount Druitt","Strathfield - Burwood - Ashfield",6.00
"Mount Druitt","Sutherland - Menai - Heathcote",7.00
"Mount Druitt","Sydney Inner City",39.00
"Mount Druitt","Tamworth - Gunnedah",7.00
"Mount Druitt","Taree - Gloucester",6.00
"Mount Druitt","Tweed Valley",12.00
"Mount Druitt","Upper Hunter",64.00
"Mount Druitt","Upper Murray exc. Albury",5.00
"Mount Druitt","Wagga Wagga",7.00
"Mount Druitt","Warringah",44.00
"Mount Druitt","Wollondilly",23.00
"Mount Druitt","Wollongong",8.00
"Mount Druitt","Wyong",26.00
"Newcastle","Albury",7.00
"Newcastle","Albury",1.00
"Newcastle","Armidale",4.00
"Newcastle","Armidale",35.00
"Newcastle","Auburn",69.00
"Newcastle","Bankstown",45.00
"Newcastle","Bathurst",5.00
"Newcastle","Bathurst",57.00
"Newcastle","Baulkham Hills",10.00
"Newcastle","Blacktown",58.00
"Newcastle","Blacktown - North",22.00
"Newcastle","Blue Mountains",3.00
"Newcastle","Botany",59.00
"Newcastle","Botany",590.00
"Newcastle","Botany",143.00
"Newcastle","Bourke - Cobar - Coonamble",3.00
"Newcastle","Bourke - Cobar - Coonamble",110.00
"Newcastle","Bringelly - Green Valley",3.00
"Newcastle","Broken Hill and Far West",2.00
"Newcastle","Camden",34.00
"Newcastle","Campbelltown (NSW)",19.00
"Newcastle","Canada Bay",5.00
"Newcastle","Canterbury",5.00
"Newcastle","Carlingford",5.00
"Newcastle","Chatswood - Lane Cove",32.00
"Newcastle","Clarence Valley",6.00
"Newcastle","Clarence Valley",30.00
"Newcastle","Coffs Harbour",10.00
"Newcastle","Coffs Harbour",41.00
"Newcastle","Cronulla - Miranda - Caringbah",25.00
"Newcastle","Dapto - Port Kembla",50.00
"Newcastle","Dubbo",30.00
"Newcastle","Dubbo",78.00
"Newcastle","Dural - Wisemans Ferry",2.00
"Newcastle","Eastern Suburbs - North",5.00
"Newcastle","Eastern Suburbs - South",5.00
"Newcastle","Fairfield",27.00
"Newcastle","Gosford",80.00
"Newcastle","Goulburn - Yass",10.00
"Newcastle","Goulburn - Yass",2.00
"Newcastle","Great Lakes",20.00
"Newcastle","Great Lakes",36.00
"Newcastle","Griffith - Murrumbidgee (West)",5.00
"Newcastle","Griffith - Murrumbidgee (West)",1.00
"Newcastle","Hornsby",38.00
"Newcastle","Hurstville",5.00
"Newcastle","Inverell - Tenterfield",44.00
"Newcastle","Inverell - Tenterfield",13.00
"Newcastle","Kempsey - Nambucca",5.00
"Newcastle","Kempsey - Nambucca",47.00
"Newcastle","Kiama - Shellharbour",5.00
"Newcastle","Kogarah - Rockdale",17.00
"Newcastle","Ku-ring-gai",5.00
"Newcastle","Lachlan Valley",6.00
"Newcastle","Lachlan Valley",114.00
"Newcastle","Lake Macquarie - East",277.00
"Newcastle","Lake Macquarie - East",116.00
"Newcastle","Lake Macquarie - West",227.00
"Newcastle","Lake Macquarie - West",86.00
"Newcastle","Leichhardt",4.00
"Newcastle","Lithgow - Mudgee",35.00
"Newcastle","Lithgow - Mudgee",226.00
"Newcastle","Liverpool",30.00
"Newcastle","Lower Hunter",413.00
"Newcastle","Lower Hunter",791.00
"Newcastle","Lower Murray",1.00
"Newcastle","Maitland",361.00
"Newcastle","Maitland",73.00
"Newcastle","Marrickville - Sydenham - Petersham",26.00
"Newcastle","Merrylands - Guildford",58.00
"Newcastle","Moree - Narrabri",3.00
"Newcastle","Moree - Narrabri",121.00
"Newcastle","Mount Druitt",38.00
"Newcastle","Newcastle",1231.00
"Newcastle","Newcastle",12.00
"Newcastle","Newcastle",164.00
"Newcastle","North Sydney - Mosman",5.00
"Newcastle","Orange",6.00
"Newcastle","Orange",122.00
"Newcastle","Parramatta",38.00
"Newcastle","Pennant Hills - Epping",2.00
"Newcastle","Penrith",24.00
"Newcastle","Pittwater",6.00
"Newcastle","Port Macquarie",9.00
"Newcastle","Port Macquarie",76.00
"Newcastle","Port Stephens",560.00
"Newcastle","Port Stephens",1272.00
"Newcastle","Queanbeyan",7.00
"Newcastle","Queanbeyan",1.00
"Newcastle","Richmond - Windsor",21.00
"Newcastle","Richmond Valley - Coastal",9.00
"Newcastle","Richmond Valley - Coastal",2.00
"Newcastle","Richmond Valley - Hinterland",8.00
"Newcastle","Richmond Valley - Hinterland",2.00
"Newcastle","Rouse Hill - McGraths Hill",2.00
"Newcastle","Ryde - Hunters Hill",13.00
"Newcastle","Shoalhaven",10.00
"Newcastle","Snowy Mountains",2.00
"Newcastle","South Coast",8.00
"Newcastle","South Coast",2.00
"Newcastle","Southern Highlands",10.00
"Newcastle","St Marys",7.00
"Newcastle","Strathfield - Burwood - Ashfield",40.00
"Newcastle","Sutherland - Menai - Heathcote",2.00
"Newcastle","Sydney Inner City",99.00
"Newcastle","Tamworth - Gunnedah",107.00
"Newcastle","Tamworth - Gunnedah",142.00
"Newcastle","Taree - Gloucester",6.00
"Newcastle","Taree - Gloucester",59.00
"Newcastle","Tumut - Tumbarumba",1.00
"Newcastle","Tweed Valley",27.00
"Newcastle","Tweed Valley",2.00
"Newcastle","Upper Hunter",458.00
"Newcastle","Upper Hunter",288.00
"Newcastle","Upper Murray exc. Albury",4.00
"Newcastle","Upper Murray exc. Albury",1.00
"Newcastle","Wagga Wagga",11.00
"Newcastle","Wagga Wagga",2.00
"Newcastle","Warringah",58.00
"Newcastle","Wollondilly",28.00
"Newcastle","Wollongong",3.00
"Newcastle","Wyong",109.00
"North Sydney - Mosman","Auburn",46.00
"North Sydney - Mosman","Botany",13.00
"North Sydney - Mosman","Botany",9.00
"North Sydney - Mosman","Carlingford",36.00
"North Sydney - Mosman","Chatswood - Lane Cove",75.00
"North Sydney - Mosman","Dapto - Port Kembla",2.00
"North Sydney - Mosman","Eastern Suburbs - North",1.00
"North Sydney - Mosman","Mount Druitt",18.00
"North Sydney - Mosman","Newcastle",1.00
"North Sydney - Mosman","North Sydney - Mosman",63.00
"North Sydney - Mosman","Ryde - Hunters Hill",14.00
"North Sydney - Mosman","Strathfield - Burwood - Ashfield",1.00
"North Sydney - Mosman","Sydney Inner City",7.00
"North Sydney - Mosman","Upper Hunter",4.00
"North Sydney - Mosman","Warringah",97.00
"Orange","Auburn",6.00
"Orange","Bankstown",8.00
"Orange","Bathurst",24.00
"Orange","Blacktown",11.00
"Orange","Blacktown - North",7.00
"Orange","Blue Mountains",1.00
"Orange","Botany",6.00
"Orange","Botany",24.00
"Orange","Bourke - Cobar - Coonamble",1.00
"Orange","Bringelly - Green Valley",1.00
"Orange","Camden",12.00
"Orange","Campbelltown (NSW)",5.00
"Orange","Canada Bay",1.00
"Orange","Canterbury",2.00
"Orange","Cronulla - Miranda - Caringbah",8.00
"Orange","Dapto - Port Kembla",340.00
"Orange","Dapto - Port Kembla",2.00
"Orange","Dubbo",9.00
"Orange","Eastern Suburbs - North",2.00
"Orange","Eastern Suburbs - South",3.00
"Orange","Fairfield",2.00
"Orange","Gosford",87.00
"Orange","Goulburn - Yass",11.00
"Orange","Griffith - Murrumbidgee (West)",1.00
"Orange","Hurstville",1.00
"Orange","Inverell - Tenterfield",5.00
"Orange","Kiama - Shellharbour",1.00
"Orange","Kogarah - Rockdale",5.00
"Orange","Lachlan Valley",83.00
"Orange","Lake Macquarie - East",72.00
"Orange","Lake Macquarie - West",73.00
"Orange","Lithgow - Mudgee",20.00
"Orange","Liverpool",1.00
"Orange","Lower Hunter",95.00
"Orange","Lower Murray",2.00
"Orange","Maitland",162.00
"Orange","Manly",1.00
"Orange","Marrickville - Sydenham - Petersham",6.00
"Orange","Merrylands - Guildford",5.00
"Orange","Mount Druitt",15.00
"Orange","Newcastle",317.00
"Orange","Orange",187.00
"Orange","Parramatta",3.00
"Orange","Penrith",16.00
"Orange","Pittwater",2.00
"Orange","Port Stephens",38.00
"Orange","Richmond - Windsor",6.00
"Orange","Richmond Valley - Hinterland",1.00
"Orange","Southern Highlands",2.00
"Orange","St Marys",3.00
"Orange","Strathfield - Burwood - Ashfield",5.00
"Orange","Sydney Inner City",26.00
"Orange","Tamworth - Gunnedah",26.00
"Orange","Taree - Gloucester",1.00
"Orange","Upper Hunter",6.00
"Orange","Wagga Wagga",23.00
"Orange","Warringah",20.00
"Orange","Wollondilly",9.00
"Orange","Wyong",90.00
"Other Territories","Leichhardt",2.00
"Parramatta","Auburn",560.00
"Parramatta","Auburn",51.00
"Parramatta","Bankstown",135.00
"Parramatta","Bankstown",19.00
"Parramatta","Bankstown",67.00
"Parramatta","Baulkham Hills",129.00
"Parramatta","Baulkham Hills",101.00
"Parramatta","Blacktown",137.00
"Parramatta","Blacktown",82.00
"Parramatta","Blacktown - North",47.00
"Parramatta","Blacktown - North",63.00
"Parramatta","Blue Mountains",9.00
"Parramatta","Blue Mountains",50.00
"Parramatta","Botany",532.00
"Parramatta","Botany",4.00
"Parramatta","Botany",122.00
"Parramatta","Bringelly - Green Valley",66.00
"Parramatta","Bringelly - Green Valley",68.00
"Parramatta","Broken Hill and Far West",34.00
"Parramatta","Camden",22.00
"Parramatta","Camden",13.00
"Parramatta","Campbelltown (NSW)",39.00
"Parramatta","Campbelltown (NSW)",25.00
"Parramatta","Canada Bay",52.00
"Parramatta","Canada Bay",45.00
"Parramatta","Canterbury",42.00
"Parramatta","Canterbury",33.00
"Parramatta","Carlingford",209.00
"Parramatta","Carlingford",44.00
"Parramatta","Chatswood - Lane Cove",24.00
"Parramatta","Chatswood - Lane Cove",55.00
"Parramatta","Cronulla - Miranda - Caringbah",13.00
"Parramatta","Cronulla - Miranda - Caringbah",14.00
"Parramatta","Dapto - Port Kembla",54.00
"Parramatta","Dapto - Port Kembla",89.00
"Parramatta","Dural - Wisemans Ferry",5.00
"Parramatta","Dural - Wisemans Ferry",21.00
"Parramatta","Eastern Suburbs - North",22.00
"Parramatta","Eastern Suburbs - North",15.00
"Parramatta","Eastern Suburbs - South",13.00
"Parramatta","Fairfield",133.00
"Parramatta","Fairfield",118.00
"Parramatta","Gosford",24.00
"Parramatta","Gosford",158.00
"Parramatta","Goulburn - Yass",66.00
"Parramatta","Great Lakes",1.00
"Parramatta","Hawkesbury",2.00
"Parramatta","Hawkesbury",21.00
