Origin_Name,Destination_Name,TotalTransported
South Coast,Blue Mountains,2
South Coast,Blue Mountains - South,0
South Coast,Botany,1
South Coast,Bourke - Cobar - Coonamble,0
South Coast,Bringelly - Green Valley,1
South Coast,Camden,0
South Coast,Campbelltown (NSW),2
South Coast,Canada Bay,2
South Coast,Canterbury,2
South Coast,Carlingford,1
South Coast,Chatswood - Lane Cove,2
South Coast,Cronulla - Miranda - Caringbah,1
South Coast,Dapto - Port Kembla,1
South Coast,Dubbo,0
South Coast,Dural - Wisemans Ferry,2
South Coast,Eastern Suburbs - North,1
South Coast,Eastern Suburbs - South,2
South Coast,Fairfield,3
South Coast,Gosford,2
South Coast,Goulburn - Yass,7
South Coast,Griffith - Murrumbidgee (West),0
South Coast,Hawkesbury,0
South Coast,Hornsby,1
South Coast,Hurstville,6
South Coast,Inverell - Tenterfield,0
South Coast,Kiama - Shellharbour,1
South Coast,Kogarah - Rockdale,2
South Coast,Ku-ring-gai,1
South Coast,Lachlan Valley,0
South Coast,Lake Macquarie - East,2
South Coast,Lake Macquarie - West,0
South Coast,Leichhardt,2
South Coast,Lithgow - Mudgee,0
South Coast,Liverpool,1
South Coast,Lord Howe Island,0
South Coast,Lower Hunter,1
South Coast,Lower Murray,5
South Coast,Maitland,1
South Coast,Manly,0
South Coast,Marrickville - Sydenham - Petersham,0
South Coast,Merrylands - Guildford,2
South Coast,Migratory - Offshore - Shipping (NSW),0
South Coast,Mount Druitt,1
South Coast,Newcastle,2
South Coast,North Sydney - Mosman,1
South Coast,NT,0
South Coast,Orange,0
South Coast,Other Territories,0
South Coast,Parramatta,2
South Coast,Pennant Hills - Epping,0
South Coast,Penrith,2
South Coast,Pittwater,0
South Coast,Port Macquarie,0
South Coast,QLD,2
South Coast,Queanbeyan,6
South Coast,Richmond - Windsor,1
South Coast,Richmond Valley - Coastal,0
South Coast,Richmond Valley - Hinterland,1
South Coast,Rouse Hill - McGraths Hill,0
South Coast,Ryde - Hunters Hill,1
South Coast,SA,2
South Coast,Shoalhaven,2
South Coast,Snowy Mountains,2
South Coast,South Coast,367
South Coast,Southern Highlands,0
South Coast,St Marys,0
South Coast,Strathfield - Burwood - Ashfield,2
South Coast,Sutherland - Menai - Heathcote,2
South Coast,Sydney Inner City,3
South Coast,Tamworth - Gunnedah,0
South Coast,Taree - Gloucester,1
South Coast,TAS,1
South Coast,Tumut - Tumbarumba,2
South Coast,Tweed Valley,2
South Coast,Upper Hunter,0
South Coast,Upper Murray exc. Albury,3
South Coast,VIC,7
South Coast,VIC,1
South Coast,WA,2
South Coast,Wagga Wagga,0
South Coast,Warringah,3
South Coast,Wollondilly,0
South Coast,Wollongong,1
South Coast,Wyong,2
Southern Highlands,Albury,0
Southern Highlands,Armidale,0
Southern Highlands,Auburn,72
Southern Highlands,Bankstown,14
Southern Highlands,Baulkham Hills,5
Southern Highlands,Blacktown,14
Southern Highlands,Blacktown - North,6
Southern Highlands,Blue Mountains,1
Southern Highlands,Botany,21
Southern Highlands,Botany,0
Southern Highlands,Botany,18
Southern Highlands,Bourke - Cobar - Coonamble,0
Southern Highlands,Bringelly - Green Valley,2
Southern Highlands,Broken Hill and Far West,0
Southern Highlands,Camden,78
Southern Highlands,Campbelltown (NSW),24
Southern Highlands,Canada Bay,2
Southern Highlands,Canterbury,2
Southern Highlands,Carlingford,2
Southern Highlands,Chatswood - Lane Cove,11
Southern Highlands,Cronulla - Miranda - Caringbah,6
Southern Highlands,Dapto - Port Kembla,953
Southern Highlands,Dubbo,0
Southern Highlands,Dural - Wisemans Ferry,0
Southern Highlands,Eastern Suburbs - North,0
Southern Highlands,Eastern Suburbs - South,1
Southern Highlands,Fairfield,11
Southern Highlands,Gosford,12
Southern Highlands,Goulburn - Yass,0
Southern Highlands,Griffith - Murrumbidgee (West),0
Southern Highlands,Hawkesbury,0
Southern Highlands,Hornsby,10
Southern Highlands,Hurstville,1
Southern Highlands,Illawarra Catchment Reserve,0
Southern Highlands,Inverell - Tenterfield,0
Southern Highlands,Kempsey - Nambucca,0
Southern Highlands,Kiama - Shellharbour,26
Southern Highlands,Kogarah - Rockdale,5
Southern Highlands,Ku-ring-gai,2
Southern Highlands,Lachlan Valley,0
Southern Highlands,Lake Macquarie - East,4
Southern Highlands,Lake Macquarie - West,1
Southern Highlands,Leichhardt,0
Southern Highlands,Lithgow - Mudgee,0
Southern Highlands,Liverpool,15
Southern Highlands,Lower Hunter,3
Southern Highlands,Lower Murray,0
Southern Highlands,Maitland,2
Southern Highlands,Manly,0
Southern Highlands,Marrickville - Sydenham - Petersham,8
Southern Highlands,Merrylands - Guildford,560
Southern Highlands,Merrylands - Guildford,31
Southern Highlands,Moree - Narrabri,3
Southern Highlands,Mount Druitt,8
Southern Highlands,Newcastle,210
Southern Highlands,Newcastle,10
Southern Highlands,North Sydney - Mosman,2
Southern Highlands,Orange,0
Southern Highlands,Parramatta,11
Southern Highlands,Pennant Hills - Epping,0
Southern Highlands,Penrith,114
Southern Highlands,Pittwater,0
Southern Highlands,Queanbeyan,0
Southern Highlands,Richmond - Windsor,3
Southern Highlands,Richmond Valley - Hinterland,0
Southern Highlands,Rouse Hill - McGraths Hill,0
Southern Highlands,Ryde - Hunters Hill,6
Southern Highlands,Shoalhaven,28
Southern Highlands,Snowy Mountains,0
Southern Highlands,South Coast,0
Southern Highlands,Southern Highlands,120
Southern Highlands,St Marys,3
Southern Highlands,Strathfield - Burwood - Ashfield,6
Southern Highlands,Sutherland - Menai - Heathcote,1
Southern Highlands,Sydney Inner City,24
Southern Highlands,Tamworth - Gunnedah,0
Southern Highlands,Taree - Gloucester,1
Southern Highlands,Upper Hunter,33
Southern Highlands,Upper Murray exc. Albury,0
Southern Highlands,Wagga Wagga,1
Southern Highlands,Warringah,10
Southern Highlands,Wollondilly,14
Southern Highlands,Wollongong,6
Southern Highlands,Wyong,12
St Marys,ACT,120
St Marys,Albury,0
St Marys,Auburn,136
St Marys,Bankstown,97
St Marys,Bankstown,7
St Marys,Baulkham Hills,70
St Marys,Blacktown,118
St Marys,Blacktown - North,26
St Marys,Blue Mountains,12
St Marys,Botany,57
St Marys,Botany,33
St Marys,Bringelly - Green Valley,34
St Marys,Camden,22
St Marys,Campbelltown (NSW),50
St Marys,Canada Bay,19
St Marys,Canterbury,23
St Marys,Carlingford,26
St Marys,Chatswood - Lane Cove,38
St Marys,Cronulla - Miranda - Caringbah,13
St Marys,Dapto - Port Kembla,37
St Marys,Dural - Wisemans Ferry,10
St Marys,Eastern Suburbs - North,15
St Marys,Eastern Suburbs - South,12
St Marys,Fairfield,74
St Marys,Gosford,14
St Marys,Goulburn - Yass,0
St Marys,Great Lakes,0
St Marys,Hawkesbury,6
St Marys,Hornsby,16
St Marys,Hurstville,13
St Marys,Illawarra Catchment Reserve,0
St Marys,Kiama - Shellharbour,4
St Marys,Kogarah - Rockdale,15
St Marys,Ku-ring-gai,16
St Marys,Lake Macquarie - East,0
St Marys,Lake Macquarie - West,0
St Marys,Leichhardt,8
St Marys,Liverpool,51
St Marys,Lower Hunter,4
St Marys,Maitland,3
St Marys,Manly,2
St Marys,Marrickville - Sydenham - Petersham,10
St Marys,Merrylands - Guildford,73
St Marys,Mount Druitt,189
St Marys,Newcastle,14
St Marys,North Sydney - Mosman,7
St Marys,Parramatta,8
St Marys,Pennant Hills - Epping,6
St Marys,Penrith,197
St Marys,Pittwater,7
St Marys,Port Stephens,0
St Marys,QLD,339
St Marys,Richmond - Windsor,15
St Marys,Rouse Hill - McGraths Hill,15
St Marys,Ryde - Hunters Hill,51
St Marys,SA,77
St Marys,Shoalhaven,4
St Marys,Southern Highlands,2
St Marys,St Marys,139
St Marys,Strathfield - Burwood - Ashfield,53
St Marys,Strathfield - Burwood - Ashfield,1
St Marys,Sutherland - Menai - Heathcote,12
St Marys,Sydney Inner City,23
St Marys,Upper Hunter,28
St Marys,VIC,409
St Marys,VIC,4
St Marys,WA,20
St Marys,Warringah,24
St Marys,Wollondilly,5
St Marys,Wollongong,10
St Marys,Wyong,13
Strathfield - Burwood - Ashfield,Albury,7
Strathfield - Burwood - Ashfield,Armidale,2
Strathfield - Burwood - Ashfield,Auburn,195
Strathfield - Burwood - Ashfield,Auburn,6
Strathfield - Burwood - Ashfield,Bankstown,250
Strathfield - Burwood - Ashfield,Bankstown,13
Strathfield - Burwood - Ashfield,Bathurst,4
Strathfield - Burwood - Ashfield,Baulkham Hills,34
Strathfield - Burwood - Ashfield,Baulkham Hills,1
Strathfield - Burwood - Ashfield,Blacktown,61
Strathfield - Burwood - Ashfield,Blacktown,6
Strathfield - Burwood - Ashfield,Blacktown - North,4
Strathfield - Burwood - Ashfield,Blue Mountains,1
Strathfield - Burwood - Ashfield,Botany,191
Strathfield - Burwood - Ashfield,Botany,140
Strathfield - Burwood - Ashfield,Botany,94
Strathfield - Burwood - Ashfield,Bourke - Cobar - Coonamble,1
Strathfield - Burwood - Ashfield,Bringelly - Green Valley,37
Strathfield - Burwood - Ashfield,Bringelly - Green Valley,0
Strathfield - Burwood - Ashfield,Broken Hill and Far West,2
Strathfield - Burwood - Ashfield,Camden,11
Strathfield - Burwood - Ashfield,Campbelltown (NSW),24
Strathfield - Burwood - Ashfield,Campbelltown (NSW),7
Strathfield - Burwood - Ashfield,Canada Bay,53
Strathfield - Burwood - Ashfield,Canterbury,24
Strathfield - Burwood - Ashfield,Carlingford,38
Strathfield - Burwood - Ashfield,Chatswood - Lane Cove,22
Strathfield - Burwood - Ashfield,Chatswood - Lane Cove,2
Strathfield - Burwood - Ashfield,Clarence Valley,0
Strathfield - Burwood - Ashfield,Coffs Harbour,1
Strathfield - Burwood - Ashfield,Cronulla - Miranda - Caringbah,18
Strathfield - Burwood - Ashfield,Dapto - Port Kembla,21
Strathfield - Burwood - Ashfield,Dubbo,1
Strathfield - Burwood - Ashfield,Dural - Wisemans Ferry,8
Strathfield - Burwood - Ashfield,Eastern Suburbs - North,28
Strathfield - Burwood - Ashfield,Eastern Suburbs - South,13
Strathfield - Burwood - Ashfield,Fairfield,68
Strathfield - Burwood - Ashfield,Fairfield,13
Strathfield - Burwood - Ashfield,Gosford,11
Strathfield - Burwood - Ashfield,Goulburn - Yass,70
Strathfield - Burwood - Ashfield,Griffith - Murrumbidgee (West),6
Strathfield - Burwood - Ashfield,Hawkesbury,4
Strathfield - Burwood - Ashfield,Hornsby,12
Strathfield - Burwood - Ashfield,Hurstville,11
Strathfield - Burwood - Ashfield,Illawarra Catchment Reserve,3
Strathfield - Burwood - Ashfield,Inverell - Tenterfield,6
Strathfield - Burwood - Ashfield,Kempsey - Nambucca,0
Strathfield - Burwood - Ashfield,Kiama - Shellharbour,7
Strathfield - Burwood - Ashfield,Kogarah - Rockdale,17
Strathfield - Burwood - Ashfield,Ku-ring-gai,19
Strathfield - Burwood - Ashfield,Lake Macquarie - East,6
Strathfield - Burwood - Ashfield,Lake Macquarie - West,5
Strathfield - Burwood - Ashfield,Leichhardt,74
Strathfield - Burwood - Ashfield,Lithgow - Mudgee,2
Strathfield - Burwood - Ashfield,Liverpool,53
Strathfield - Burwood - Ashfield,Liverpool,7
Strathfield - Burwood - Ashfield,Lord Howe Island,3
Strathfield - Burwood - Ashfield,Lower Hunter,16
Strathfield - Burwood - Ashfield,Lower Murray,1
Strathfield - Burwood - Ashfield,Maitland,11
Strathfield - Burwood - Ashfield,Manly,8
Strathfield - Burwood - Ashfield,Marrickville - Sydenham - Petersham,70
Strathfield - Burwood - Ashfield,Merrylands - Guildford,129
Strathfield - Burwood - Ashfield,Merrylands - Guildford,10
Strathfield - Burwood - Ashfield,Moree - Narrabri,4
Strathfield - Burwood - Ashfield,Mount Druitt,53
Strathfield - Burwood - Ashfield,Mount Druitt,6
Strathfield - Burwood - Ashfield,Newcastle,30
Strathfield - Burwood - Ashfield,North Sydney - Mosman,28
Strathfield - Burwood - Ashfield,Orange,4
Strathfield - Burwood - Ashfield,Parramatta,103
Strathfield - Burwood - Ashfield,Parramatta,6
Strathfield - Burwood - Ashfield,Pennant Hills - Epping,5
Strathfield - Burwood - Ashfield,Penrith,13
Strathfield - Burwood - Ashfield,Penrith,3
Strathfield - Burwood - Ashfield,Pittwater,10
Strathfield - Burwood - Ashfield,Port Macquarie,4
Strathfield - Burwood - Ashfield,Port Stephens,5
Strathfield - Burwood - Ashfield,QLD,44
Strathfield - Burwood - Ashfield,Richmond - Windsor,3
Strathfield - Burwood - Ashfield,Richmond Valley - Coastal,6
Strathfield - Burwood - Ashfield,Richmond Valley - Hinterland,5
Strathfield - Burwood - Ashfield,Rouse Hill - McGraths Hill,6
Strathfield - Burwood - Ashfield,Ryde - Hunters Hill,83
Strathfield - Burwood - Ashfield,SA,1
Strathfield - Burwood - Ashfield,Shoalhaven,5
Strathfield - Burwood - Ashfield,Snowy Mountains,4
Strathfield - Burwood - Ashfield,South Coast,7
Strathfield - Burwood - Ashfield,Southern Highlands,4
Strathfield - Burwood - Ashfield,St Marys,28
Strathfield - Burwood - Ashfield,St Marys,2
Strathfield - Burwood - Ashfield,Strathfield - Burwood - Ashfield,235
Strathfield - Burwood - Ashfield,Sutherland - Menai - Heathcote,15
Strathfield - Burwood - Ashfield,Sydney Inner City,53
Strathfield - Burwood - Ashfield,Sydney Inner City,3
Strathfield - Burwood - Ashfield,Tamworth - Gunnedah,5
Strathfield - Burwood - Ashfield,Taree - Gloucester,2
Strathfield - Burwood - Ashfield,Tumut - Tumbarumba,5
Strathfield - Burwood - Ashfield,Tweed Valley,7
Strathfield - Burwood - Ashfield,Upper Hunter,24
Strathfield - Burwood - Ashfield,Upper Murray exc. Albury,1
Strathfield - Burwood - Ashfield,VIC,136
Strathfield - Burwood - Ashfield,WA,133
Strathfield - Burwood - Ashfield,Wagga Wagga,6
Strathfield - Burwood - Ashfield,Warringah,6
Strathfield - Burwood - Ashfield,Warringah,1
Strathfield - Burwood - Ashfield,Wollondilly,4
Strathfield - Burwood - Ashfield,Wollongong,10
Strathfield - Burwood - Ashfield,Wyong,12
Sutherland - Menai - Heathcote,Auburn,15
Sutherland - Menai - Heathcote,Bankstown,124
Sutherland - Menai - Heathcote,Baulkham Hills,3
Sutherland - Menai - Heathcote,Blacktown,6
Sutherland - Menai - Heathcote,Blacktown - North,1
Sutherland - Menai - Heathcote,Botany,39
Sutherland - Menai - Heathcote,Botany,61
Sutherland - Menai - Heathcote,Bringelly - Green Valley,2
Sutherland - Menai - Heathcote,Camden,2
Sutherland - Menai - Heathcote,Campbelltown (NSW),7
Sutherland - Menai - Heathcote,Canada Bay,3
Sutherland - Menai - Heathcote,Canterbury,14
Sutherland - Menai - Heathcote,Carlingford,3
Sutherland - Menai - Heathcote,Chatswood - Lane Cove,9
Sutherland - Menai - Heathcote,Cronulla - Miranda - Caringbah,58
Sutherland - Menai - Heathcote,Dapto - Port Kembla,20
Sutherland - Menai - Heathcote,Eastern Suburbs - North,3
Sutherland - Menai - Heathcote,Eastern Suburbs - South,4
Sutherland - Menai - Heathcote,Fairfield,13
Sutherland - Menai - Heathcote,Gosford,1
Sutherland - Menai - Heathcote,Hornsby,2
Sutherland - Menai - Heathcote,Hurstville,13
Sutherland - Menai - Heathcote,Kogarah - Rockdale,11
Sutherland - Menai - Heathcote,Ku-ring-gai,2
Sutherland - Menai - Heathcote,Leichhardt,3
Sutherland - Menai - Heathcote,Liverpool,15
Sutherland - Menai - Heathcote,Marrickville - Sydenham - Petersham,7
Sutherland - Menai - Heathcote,Merrylands - Guildford,11
Sutherland - Menai - Heathcote,Mount Druitt,3
Sutherland - Menai - Heathcote,Newcastle,2
Sutherland - Menai - Heathcote,Penrith,3
Sutherland - Menai - Heathcote,Pittwater,1
Sutherland - Menai - Heathcote,Ryde - Hunters Hill,15
Sutherland - Menai - Heathcote,St Marys,1
Sutherland - Menai - Heathcote,Strathfield - Burwood - Ashfield,16
Sutherland - Menai - Heathcote,Sutherland - Menai - Heathcote,73
Sutherland - Menai - Heathcote,Sydney Inner City,6
Sutherland - Menai - Heathcote,Upper Hunter,8
Sutherland - Menai - Heathcote,Warringah,4
Sutherland - Menai - Heathcote,Wollondilly,1
Sutherland - Menai - Heathcote,Wollongong,5
Sutherland - Menai - Heathcote,Wyong,1
Sydney Inner City,Auburn,276
Sydney Inner City,Bankstown,76
Sydney Inner City,Bankstown,9
Sydney Inner City,Baulkham Hills,9
Sydney Inner City,Blacktown,4
Sydney Inner City,Blacktown - North,0
Sydney Inner City,Blue Mountains,0
Sydney Inner City,Botany,212
Sydney Inner City,Botany,41
Sydney Inner City,Bringelly - Green Valley,11
Sydney Inner City,Camden,4
Sydney Inner City,Campbelltown (NSW),1
Sydney Inner City,Canada Bay,39
Sydney Inner City,Canterbury,34
Sydney Inner City,Carlingford,15
Sydney Inner City,Chatswood - Lane Cove,72
Sydney Inner City,Cronulla - Miranda - Caringbah,46
Sydney Inner City,Dapto - Port Kembla,24
Sydney Inner City,Dural - Wisemans Ferry,0
Sydney Inner City,Eastern Suburbs - North,51
Sydney Inner City,Eastern Suburbs - South,44
Sydney Inner City,Fairfield,4
Sydney Inner City,Gosford,0
Sydney Inner City,Great Lakes,0
Sydney Inner City,Hawkesbury,0
Sydney Inner City,Hornsby,4
Sydney Inner City,Hurstville,34
Sydney Inner City,Kiama - Shellharbour,0
Sydney Inner City,Kogarah - Rockdale,52
Sydney Inner City,Ku-ring-gai,19
Sydney Inner City,Lake Macquarie - East,0
Sydney Inner City,Lake Macquarie - West,0
Sydney Inner City,Leichhardt,414
Sydney Inner City,Liverpool,5
Sydney Inner City,Lower Hunter,0
Sydney Inner City,Maitland,0
Sydney Inner City,Manly,15
Sydney Inner City,Marrickville - Sydenham - Petersham,211
Sydney Inner City,Merrylands - Guildford,178
Sydney Inner City,Mount Druitt,1
Sydney Inner City,Newcastle,6
Sydney Inner City,North Sydney - Mosman,33
Sydney Inner City,Parramatta,6
Sydney Inner City,Pennant Hills - Epping,11
Sydney Inner City,Penrith,14
Sydney Inner City,Pittwater,1
Sydney Inner City,Port Stephens,0
Sydney Inner City,QLD,59
Sydney Inner City,Richmond - Windsor,0
Sydney Inner City,Rouse Hill - McGraths Hill,0
Sydney Inner City,Ryde - Hunters Hill,88
Sydney Inner City,SA,7
Sydney Inner City,Shoalhaven,0
Sydney Inner City,Southern Highlands,0
Sydney Inner City,St Marys,0
Sydney Inner City,Strathfield - Burwood - Ashfield,64
Sydney Inner City,Strathfield - Burwood - Ashfield,2
Sydney Inner City,Sutherland - Menai - Heathcote,29
Sydney Inner City,Sydney Inner City,950
Sydney Inner City,Upper Hunter,46
Sydney Inner City,VIC,59
Sydney Inner City,Warringah,74
Sydney Inner City,Wollondilly,0
Sydney Inner City,Wollongong,0
Sydney Inner City,Wyong,0
Tamworth - Gunnedah,Albury,0
Tamworth - Gunnedah,Armidale,10
Tamworth - Gunnedah,Auburn,0
Tamworth - Gunnedah,Bankstown,0
Tamworth - Gunnedah,Bathurst,0
Tamworth - Gunnedah,Baulkham Hills,0
Tamworth - Gunnedah,Blacktown,16
Tamworth - Gunnedah,Blacktown - North,0
Tamworth - Gunnedah,Blue Mountains,0
Tamworth - Gunnedah,Botany,0
Tamworth - Gunnedah,Botany,28
Tamworth - Gunnedah,Botany,34
Tamworth - Gunnedah,Bourke - Cobar - Coonamble,7
Tamworth - Gunnedah,Bringelly - Green Valley,0
Tamworth - Gunnedah,Broken Hill and Far West,0
Tamworth - Gunnedah,Camden,0
Tamworth - Gunnedah,Campbelltown (NSW),0
Tamworth - Gunnedah,Canada Bay,0
Tamworth - Gunnedah,Canterbury,0
Tamworth - Gunnedah,Carlingford,0
Tamworth - Gunnedah,Chatswood - Lane Cove,0
Tamworth - Gunnedah,Clarence Valley,1
Tamworth - Gunnedah,Coffs Harbour,0
Tamworth - Gunnedah,Cronulla - Miranda - Caringbah,0
Tamworth - Gunnedah,Dapto - Port Kembla,0
Tamworth - Gunnedah,Dubbo,7
Tamworth - Gunnedah,Dural - Wisemans Ferry,0
Tamworth - Gunnedah,Eastern Suburbs - North,0
Tamworth - Gunnedah,Eastern Suburbs - South,0
Tamworth - Gunnedah,Fairfield,0
Tamworth - Gunnedah,Gosford,17
Tamworth - Gunnedah,Goulburn - Yass,2
Tamworth - Gunnedah,Great Lakes,10
Tamworth - Gunnedah,Griffith - Murrumbidgee (West),0
Tamworth - Gunnedah,Hawkesbury,0
Tamworth - Gunnedah,Hornsby,0
Tamworth - Gunnedah,Hurstville,0
Tamworth - Gunnedah,Inverell - Tenterfield,7
Tamworth - Gunnedah,Kempsey - Nambucca,9
Tamworth - Gunnedah,Kiama - Shellharbour,0
Tamworth - Gunnedah,Kogarah - Rockdale,0
Tamworth - Gunnedah,Ku-ring-gai,0
Tamworth - Gunnedah,Lachlan Valley,0
Tamworth - Gunnedah,Lake Macquarie - East,0
Tamworth - Gunnedah,Lake Macquarie - West,0
Tamworth - Gunnedah,Leichhardt,0
Tamworth - Gunnedah,Lithgow - Mudgee,3
Tamworth - Gunnedah,Liverpool,0
Tamworth - Gunnedah,Lower Hunter,0
Tamworth - Gunnedah,Lower Murray,1
Tamworth - Gunnedah,Maitland,2
Tamworth - Gunnedah,Manly,0
Tamworth - Gunnedah,Marrickville - Sydenham - Petersham,0
Tamworth - Gunnedah,Merrylands - Guildford,0
Tamworth - Gunnedah,Moree - Narrabri,67
Tamworth - Gunnedah,Moree - Narrabri,78
Tamworth - Gunnedah,Mount Druitt,11
Tamworth - Gunnedah,Newcastle,0
Tamworth - Gunnedah,Newcastle,10001
Tamworth - Gunnedah,Newcastle,14
Tamworth - Gunnedah,North Sydney - Mosman,0
Tamworth - Gunnedah,Orange,0
Tamworth - Gunnedah,Penrith,0
Tamworth - Gunnedah,Pittwater,0
Tamworth - Gunnedah,Port Macquarie,0
Tamworth - Gunnedah,Port Stephens,36
Tamworth - Gunnedah,QLD,37
Tamworth - Gunnedah,Queanbeyan,0
Tamworth - Gunnedah,Richmond - Windsor,0
Tamworth - Gunnedah,Richmond Valley - Hinterland,38
Tamworth - Gunnedah,Rouse Hill - McGraths Hill,0
Tamworth - Gunnedah,Ryde - Hunters Hill,0
Tamworth - Gunnedah,Shoalhaven,0
Tamworth - Gunnedah,Snowy Mountains,0
Tamworth - Gunnedah,South Coast,0
Tamworth - Gunnedah,Southern Highlands,0
Tamworth - Gunnedah,St Marys,0
Tamworth - Gunnedah,Strathfield - Burwood - Ashfield,0
Tamworth - Gunnedah,Sutherland - Menai - Heathcote,0
Tamworth - Gunnedah,Sydney Inner City,0
Tamworth - Gunnedah,Tamworth - Gunnedah,75
Tamworth - Gunnedah,Tamworth - Gunnedah,652
Tamworth - Gunnedah,Taree - Gloucester,17
Tamworth - Gunnedah,Tumut - Tumbarumba,0
Tamworth - Gunnedah,Tweed Valley,3
Tamworth - Gunnedah,Upper Hunter,31
Tamworth - Gunnedah,Upper Murray exc. Albury,0
Tamworth - Gunnedah,Wagga Wagga,15
Tamworth - Gunnedah,Warringah,0
Tamworth - Gunnedah,Wollondilly,0
Tamworth - Gunnedah,Wollongong,0
Tamworth - Gunnedah,Wyong,9
Taree - Gloucester,Armidale,1
Taree - Gloucester,Bankstown,0
Taree - Gloucester,Baulkham Hills,0
Taree - Gloucester,Blacktown,7
Taree - Gloucester,Blacktown - North,0
Taree - Gloucester,Blue Mountains - South,2
Taree - Gloucester,Botany,0
Taree - Gloucester,Botany,19
Taree - Gloucester,Bourke - Cobar - Coonamble,0
Taree - Gloucester,Broken Hill and Far West,0
Taree - Gloucester,Campbelltown (NSW),0
Taree - Gloucester,Canterbury,0
Taree - Gloucester,Chatswood - Lane Cove,0
Taree - Gloucester,Clarence Valley,0
Taree - Gloucester,Coffs Harbour,0
Taree - Gloucester,Cronulla - Miranda - Caringbah,0
Taree - Gloucester,Dapto - Port Kembla,0
Taree - Gloucester,Dubbo,0
Taree - Gloucester,Eastern Suburbs - South,0
Taree - Gloucester,Fairfield,0
Taree - Gloucester,Gosford,0
Taree - Gloucester,Goulburn - Yass,0
Taree - Gloucester,Griffith - Murrumbidgee (West),0
Taree - Gloucester,Inverell - Tenterfield,0
Taree - Gloucester,Kempsey - Nambucca,0
Taree - Gloucester,Kiama - Shellharbour,0
Taree - Gloucester,Kogarah - Rockdale,0
Taree - Gloucester,Ku-ring-gai,0
Taree - Gloucester,Lachlan Valley,0
Taree - Gloucester,Lake Macquarie - East,0
Taree - Gloucester,Lithgow - Mudgee,0
Taree - Gloucester,Lower Hunter,0
Taree - Gloucester,Lower Murray,0
Taree - Gloucester,Maitland,0
Taree - Gloucester,Marrickville - Sydenham - Petersham,0
Taree - Gloucester,Merrylands - Guildford,0
Taree - Gloucester,Moree - Narrabri,0
Taree - Gloucester,Mount Druitt,5
Taree - Gloucester,Newcastle,739
Taree - Gloucester,Orange,0
Taree - Gloucester,Penrith,0
Taree - Gloucester,Port Macquarie,0
Taree - Gloucester,Queanbeyan,0
Taree - Gloucester,Richmond Valley - Coastal,0
Taree - Gloucester,Richmond Valley - Hinterland,137
Taree - Gloucester,Ryde - Hunters Hill,0
Taree - Gloucester,South Coast,0
Taree - Gloucester,Southern Highlands,0
Taree - Gloucester,St Marys,0
Taree - Gloucester,Strathfield - Burwood - Ashfield,1
Taree - Gloucester,Sutherland - Menai - Heathcote,0
Taree - Gloucester,Tamworth - Gunnedah,2
Taree - Gloucester,Taree - Gloucester,38
Taree - Gloucester,Tweed Valley,0
Taree - Gloucester,Upper Hunter,1
Taree - Gloucester,Wagga Wagga,0
Taree - Gloucester,Warringah,0
Taree - Gloucester,Wollongong,0
Taree - Gloucester,Wyong,3
TAS,Griffith - Murrumbidgee (West),0
TAS,Kogarah - Rockdale,4
TAS,Upper Murray exc. Albury,0
Tumut - Tumbarumba,ACT,10
Tumut - Tumbarumba,Albury,130
Tumut - Tumbarumba,Auburn,0
Tumut - Tumbarumba,Bankstown,0
Tumut - Tumbarumba,Bathurst,64
Tumut - Tumbarumba,Baulkham Hills,0
Tumut - Tumbarumba,Blacktown,4
Tumut - Tumbarumba,Blacktown - North,0
Tumut - Tumbarumba,Blue Mountains,0
Tumut - Tumbarumba,Botany,0
Tumut - Tumbarumba,Bourke - Cobar - Coonamble,0
Tumut - Tumbarumba,Bringelly - Green Valley,0
Tumut - Tumbarumba,Camden,3
Tumut - Tumbarumba,Campbelltown (NSW),18
Tumut - Tumbarumba,Canada Bay,0
Tumut - Tumbarumba,Canterbury,0
Tumut - Tumbarumba,Carlingford,0
Tumut - Tumbarumba,Chatswood - Lane Cove,0
Tumut - Tumbarumba,Cronulla - Miranda - Caringbah,0
Tumut - Tumbarumba,Dapto - Port Kembla,0
Tumut - Tumbarumba,Dubbo,0
Tumut - Tumbarumba,Dural - Wisemans Ferry,0
Tumut - Tumbarumba,Eastern Suburbs - North,0
Tumut - Tumbarumba,Eastern Suburbs - South,0
Tumut - Tumbarumba,Fairfield,0
Tumut - Tumbarumba,Gosford,0
Tumut - Tumbarumba,Goulburn - Yass,1
Tumut - Tumbarumba,Great Lakes,0
Tumut - Tumbarumba,Griffith - Murrumbidgee (West),0
Tumut - Tumbarumba,Griffith - Murrumbidgee (West),0
Tumut - Tumbarumba,Hawkesbury,0
Tumut - Tumbarumba,Hornsby,0
Tumut - Tumbarumba,Hurstville,0
Tumut - Tumbarumba,Kempsey - Nambucca,0
Tumut - Tumbarumba,Kiama - Shellharbour,0
Tumut - Tumbarumba,Kogarah - Rockdale,0
Tumut - Tumbarumba,Ku-ring-gai,0
Tumut - Tumbarumba,Lachlan Valley,0
Tumut - Tumbarumba,Lake Macquarie - East,0
Tumut - Tumbarumba,Lake Macquarie - West,0
Tumut - Tumbarumba,Leichhardt,0
Tumut - Tumbarumba,Lithgow - Mudgee,96
Tumut - Tumbarumba,Liverpool,4
